20	5731	1405308235
20	5968	1394165177
20	6009	1377468095
20	6077	1364540621
20	6294	1319999752
20	6315	1364539517
20	6374	1346710774
20	6513	1352958383
20	6892	1379568614
20	6991	1314736016
20	7069	1364538700
20	7197	1379802421
20	7214	1384825752
20	7692	1417384600
20	7754	1417383223
20	8111	1404090158
20	8146	1390365758
20	8264	1378690982
20	8458	1407615833
20	8504	1378610673
20	8820	1399210830
20	8968	1378937807
20	9116	1395860655
20	9377	1378333964
20	9570	1369406898
20	9584	1391598795
20	10001	1390427651
20	10022	1378612606
20	10058	1346709298
20	10100	1390365435
20	10145	1409788945
20	10851	1363277435
20	10891	1361044075
20	11237	1336194321
20	11297	1369405631
20	11393	1378281391
20	11469	1379369350
20	11941	1363276804
20	12257	1404792335
20	12377	1390515769
20	12463	1401163068
20	12624	1369363070
20	12853	1363900186
20	13212	1378795395
20	14222	1369362355
20	14289	1352956227
21	4317	1236095353
21	4641	1236613148
21	5858	1236094720
21	6039	1237902966
21	7969	1234373971
21	8012	1234395523
21	8084	1411852123
21	8966	1234386660
21	9077	1234372795
21	9129	1234396292
21	12796	1234374844
21	14567	1234387876
22	1173	1568176046
22	1615	1524528180
22	4865	1529965286
22	5062	1452123610
22	5726	1518635453
22	5726	1518999975
22	5734	1605659549
22	7576	1484175199
22	10417	1593785361
22	11072	1444219827
22	12994	1524279845
23	132	1523680005
23	420	1519950811
23	925	1607637838
23	939	1508978345
23	1775	1474757851
23	3787	1503106779
23	4894	1474756332
23	5289	1503713017
23	5561	1568774860
23	5561	1484004282
23	7484	1524518109
23	8350	1605124464
23	9266	1518063337
23	10256	1510716096
23	11131	1510715361
23	11626	1571269704
23	11830	1534286144
23	14014	1479602682
23	14491	1510716414
24	258	1343683354
24	782	1343682548
24	1750	1343682425
24	2685	1343685838
24	2699	1343682623
24	4450	1343684001
24	6374	1345233568
24	8452	1343681227
24	10034	1343685247
24	10781	1343688361
24	11670	1343680716
24	12823	1343686260
25	2266	1346783564
25	2426	1346784048
25	3695	1346784317
25	4505	1346783817
25	5762	1346783768
25	5768	1342704366
25	6682	1346784425
25	9366	1346784210
25	9781	1346783535
25	10577	1346783353
25	11959	1346783458
25	12555	1346783887
26	329	1521252816
26	1048	1488904059
26	1357	1416319621
26	1750	1521252731
26	2348	1521252894
26	3077	1543982001
26	3469	1488901285
26	3469	1509743824
26	4112	1459875834
26	4799	1434079398
26	4811	1578671398
26	10700	1514923730
26	12105	1545438312
26	12461	1517112326
26	13670	1431363699
27	3234	1582902400
27	4958	1582648033
27	6604	1582761959
27	7740	1575596822
27	7994	1575596101
27	8438	1582767746
27	9068	1575465195
27	9320	1575596648
27	11415	1582902050
27	11886	1582768311
27	13080	1582768857
28	88	1470018191
28	1444	1479564117
28	1746	1446698127
28	1750	1464015462
28	1857	1469789530
28	1927	1479563523
28	2248	1437878489
28	2476	1470017115
28	2554	1451746820
28	5093	1469627183
28	6007	1451747805
28	7468	1469707361
28	7512	1476880925
28	7548	1469708316
28	9765	1469627629
28	10577	1464016102
28	13250	1470019148
28	14337	1446697416
29	170	1567213795
29	897	1551050738
29	976	1565369917
29	1075	1589849326
29	1267	1596672621
29	1750	1596411007
29	2015	1596652502
29	2021	1589849578
29	2026	1580617652
29	2036	1567877146
29	2348	1550879256
29	2490	1573583082
29	3444	1566600840
29	3589	1565373518
29	3693	1551050012
29	4349	1565223361
29	4450	1564600928
29	4504	1565579511
29	4776	1573065968
29	4867	1576386841
29	5587	1567991551
29	5737	1573065487
29	6009	1565579747
29	6807	1567178531
29	7118	1564807786
29	7248	1530651101
29	7254	1551050461
29	7332	1573065663
29	7342	1565225703
29	7908	1565579895
29	8374	1574787856
29	9248	1570549728
29	10238	1590636351
29	10775	1576387627
29	11206	1566408307
29	11953	1566409113
29	12153	1596464929
29	12207	1551017867
29	12274	1597803230
29	12377	1596411260
29	12805	1565047900
29	12823	1571029473
29	12830	1571028045
29	13932	1576866560
29	14337	1564271026
29	14479	1568165471
30	1755	1442238200
30	3185	1456104815
30	3353	1500732071
30	4160	1572540829
30	4550	1456105764
30	5286	1513626810
30	6222	1472999569
30	6951	1456104369
30	7100	1527471404
30	8514	1377969670
30	10667	1502033764
30	10799	1442456179
30	11043	1456105185
30	11134	1468978227
30	11718	1513529675
30	13116	1472999807
31	1642	1625960886
31	1746	1613716690
31	1776	1609023580
31	1778	1609042286
31	1966	1606851900
31	2057	1609021695
31	2076	1613713720
31	2292	1609043560
31	2412	1606265566
31	2554	1601009739
31	2582	1606103594
31	3305	1626723478
31	3431	1625943452
31	3590	1601000970
31	4149	1601092867
31	4233	1604897508
31	4450	1601052058
31	4520	1625964932
31	4867	1625952084
31	4972	1606192868
31	5152	1613457014
31	5166	1613751229
31	5695	1605576362
31	5737	1613532248
31	6209	1601008203
31	6641	1625949233
31	6775	1613504518
31	6775	1613967419
31	7362	1613963536
31	7502	1605991635
31	7766	1625962432
31	7999	1624392415
31	8233	1613882159
31	8480	1609036894
31	8533	1605995056
31	8807	1605668636
31	8807	1624332650
31	8942	1624393868
31	9636	1606193418
31	10010	1625942672
31	10257	1613460551
31	10436	1613940208
31	10577	1613528127
31	10626	1600998931
31	11012	1601014584
31	11051	1613710620
31	11167	1613962811
31	11206	1600996985
31	11431	1626722227
31	11760	1609045823
31	12067	1613930636
31	12393	1605985942
31	12975	1625947805
31	13516	1625935586
31	13570	1626721356
31	13887	1609035947
32	258	1344868327
32	1230	1313109711
32	1746	1295413621
32	1832	1375305947
32	2348	1305308918
32	2447	1330897729
32	3587	1232687551
32	4698	1295652030
32	5910	1344445525
32	6562	1313157220
32	6623	1301114554
32	6636	1300991576
32	6648	1327351805
32	7316	1305431330
32	9248	1327272134
32	9904	1319919436
32	10143	1301490454
32	10633	1344885634
32	10798	1231910083
32	12639	1363057597
33	696	1565142043
33	1286	1540829260
33	3711	1565897279
33	4891	1637283374
33	4891	1628234789
33	4996	1540829096
33	5689	1516741947
33	6160	1544548902
33	7265	1557393077
33	7676	1516741069
33	8720	1597887216
33	9161	1546297506
33	12510	1544480315
34	143	1523415555
34	597	1372098999
34	682	1372096640
34	1137	1523415435
34	1264	1391442474
34	1665	1372098507
34	2262	1380829721
34	2348	1378930170
34	2554	1389366787
34	4070	1376924408
34	4125	1380829451
34	4355	1389364739
34	4520	1523415245
34	5445	1523416322
34	6775	1372095731
34	7766	1567308195
34	8147	1395065927
34	8264	1415811125
34	8573	1389365112
34	9023	1372097761
34	9383	1551059675
34	9510	1380828807
34	9625	1391443009
34	10577	1376924008
34	11670	1380830001
34	12223	1523933718
34	13285	1372096081
34	13367	1372095295
34	13651	1372098175
34	13795	1378929662
35	775	1568917985
35	1048	1601836555
35	1065	1583189158
35	3512	1601820429
35	3901	1566593887
35	5630	1583188877
35	5909	1504406430
35	6775	1566594029
35	7296	1565041939
35	7448	1566593743
35	8195	1572740504
35	9103	1565041770
35	9574	1576393080
35	14295	1583188762
36	81	1222017790
36	1267	1247799342
36	1857	1217107014
36	2409	1216472564
36	2481	1327189537
36	2773	1217690028
36	3659	1216779251
36	4403	1216572617
36	6887	1222216680
36	7196	1216000067
36	8973	1219364315
36	9641	1238029439
36	13236	1216344342
37	396	1621990587
37	1771	1623087751
37	2505	1634699320
37	2933	1547946545
37	2938	1581270326
37	3439	1618703938
37	4604	1622425864
37	4811	1536498887
37	7698	1629588314
37	13235	1617491169
38	8	1526518163
38	300	1306797859
38	300	1407084101
38	420	1481165990
38	502	1362889703
38	1560	1627950948
38	1952	1477521638
38	2021	1640473967
38	2036	1624584363
38	2609	1570235458
38	3138	1348949401
38	3337	1489182784
38	3590	1425081850
38	3939	1365876449
38	4521	1525998537
38	4550	1329155660
38	4724	1634266309
38	4921	1577758860
38	5124	1437348888
38	5239	1425082166
38	5598	1540672712
38	6004	1528850565
38	6227	1330393729
38	6490	1540686596
38	6807	1569973151
38	7137	1565919992
38	7248	1602288681
38	7436	1597717739
38	7681	1575088265
38	7750	1562891370
38	8277	1582857377
38	8480	1640229555
38	8638	1637038417
38	8677	1435713964
38	9468	1627951196
38	9651	1424999749
38	9685	1642212550
38	9701	1418861902
38	9922	1579490214
38	10226	1579490558
38	10577	1380837777
38	10743	1477522205
38	10785	1429835815
38	11131	1544156824
38	11164	1599772215
38	11314	1627951453
38	11873	1426375916
38	11873	1636873660
38	12074	1429585668
38	12081	1619836977
38	12119	1418592267
38	12536	1571799823
38	12610	1509391676
38	12830	1580780910
38	12938	1407084286
38	13161	1608078749
38	13421	1630282710
38	13516	1348948045
38	13789	1566187849
38	13789	1557539177
38	13868	1453055755
38	13898	1580781080
39	4	1388638228
39	1657	1504355755
39	2408	1593366926
39	3824	1433433503
39	4070	1434570485
39	4355	1389769942
39	5932	1519337653
39	5963	1436848553
39	6638	1448898420
39	7194	1439560253
39	7332	1441113153
39	7821	1552495898
39	8111	1435263470
39	8480	1435103065
39	9585	1433859724
39	10134	1454286365
39	10156	1436880516
39	10311	1505928721
39	10784	1433859499
39	11592	1458191572
39	11953	1449030460
39	12002	1458190842
39	12153	1449027687
39	12257	1433443378
39	12259	1444710021
39	12437	1504354951
39	12491	1433434096
39	12502	1415027467
39	13235	1439320136
39	13661	1531753279
39	13789	1531752883
39	14039	1436289413
40	1086	1376412171
40	1746	1313453337
40	1746	1346792710
40	2076	1346793118
40	4450	1313456603
40	4622	1327087423
40	6009	1314630925
40	8792	1327070823
40	9161	1313453609
40	9476	1376411788
40	10321	1327089008
40	11254	1327087313
40	11789	1313453412
40	12377	1314630177
40	12377	1346793306
40	14337	1327088759
40	14337	1313456481
41	682	1321794856
41	1048	1416942251
41	1603	1438617185
41	2233	1421877332
41	2655	1385209487
41	3019	1482935873
41	3896	1315839394
41	3928	1438617054
41	4294	1384992880
41	5124	1416058603
41	6009	1416942119
41	6272	1422195633
41	6303	1426430832
41	7473	1321795602
41	7652	1384202199
41	7710	1315839254
41	7715	1350605779
41	7715	1339787458
41	7715	1289859704
41	8480	1420210659
41	8566	1423673669
41	9248	1416942340
41	9563	1378213852
41	11355	1401889448
41	11678	1434196002
41	12583	1378313155
41	14125	1321795460
41	14337	1416265433
42	1065	1387317639
42	1444	1395949095
42	6653	1379273433
42	8069	1539486317
42	8277	1457232955
42	8564	1457576613
42	9982	1527037991
42	10311	1540176206
42	11471	1391353204
42	12063	1389102999
42	12558	1387317476
43	1406	1432660172
43	3787	1391957999
43	4419	1433792593
43	4433	1500033077
43	4711	1387413667
43	5635	1399116096
43	6635	1406653854
43	9575	1459351064
43	11544	1464061667
43	11575	1374070778
43	12207	1434995161
43	13722	1385409175
43	14131	1372551070
43	14471	1381763655
44	93	1537269586
44	553	1536461001
44	1026	1536271117
44	1511	1597787575
44	3349	1548902103
44	3439	1616673736
44	3512	1536283425
44	3797	1536277079
44	4438	1571232532
44	4789	1536277741
44	4933	1536369802
44	4952	1542905554
44	5041	1616674111
44	5403	1536371421
44	5936	1538612961
44	6276	1601863010
44	6352	1536270308
44	7481	1630593473
44	7549	1582324518
44	7658	1544628557
44	8016	1552152607
44	9151	1640117714
44	9161	1557093238
44	9202	1570294121
44	9540	1536278200
44	9674	1548903171
44	10129	1536429036
44	10311	1536280329
44	10578	1536633242
44	10788	1541622155
44	10890	1536281654
44	11012	1570293133
44	11206	1570293076
44	12143	1536268671
44	12340	1542128960
44	12676	1638811610
44	12880	1536460643
44	13859	1536282427
44	14073	1636921634
44	14283	1621810606
44	14566	1536516605
44	14568	1542903208
45	38	1530683051
45	2255	1444101425
45	4082	1391131266
45	5157	1422663545
45	5651	1422664764
45	8262	1422664061
45	8291	1386539652
45	8558	1476404003
45	9558	1422665059
45	9673	1394683885
45	9810	1422666408
45	11765	1444101151
45	11953	1422665438
45	12046	1422664557
45	13005	1422666077
45	14218	1520959405
46	1922	1578932680
46	4917	1504280761
46	4920	1546791191
46	5737	1592008710
46	6675	1504280545
46	8181	1617110350
46	10432	1530283281
46	10944	1577043207
46	13833	1582484160
46	13898	1575247014
47	995	1415065696
47	2725	1415067172
47	3297	1415069335
47	4521	1415070420
47	5303	1415071590
47	6971	1415066029
47	7041	1415775098
47	7560	1415066916
47	8376	1415066213
47	8580	1415069647
47	11658	1415070775
47	12465	1415065865
47	12603	1415066496
47	12984	1415071833
47	13146	1415066747
47	14432	1415071324
48	238	1419563518
48	925	1426965105
48	1258	1419565591
48	4665	1426965505
48	5635	1419566910
48	5963	1423593161
48	7505	1422724306
48	8229	1419563787
48	8264	1426383710
48	8264	1400780299
48	9373	1419567429
48	9373	1426383297
48	9794	1419564326
48	10793	1419564723
48	11575	1426382895
48	12271	1457845475
48	12319	1427592803
48	13089	1426384162
48	13161	1454190969
49	107	1577145180
49	258	1578972479
49	2143	1587248696
49	2444	1603157663
49	2533	1603157950
49	2533	1609702370
49	2667	1613355014
49	6255	1576426788
49	6914	1593224129
49	8570	1596850257
49	9878	1608583658
49	11143	1574033634
49	12987	1587248822
49	14073	1582554497
50	132	1459794339
50	196	1487358633
50	1230	1568727343
50	1904	1489340778
50	1926	1517004652
50	3233	1509375202
50	4538	1457220006
50	4662	1492276142
50	4996	1571685519
50	5002	1473107213
50	5593	1513463682
50	6016	1485995857
50	6345	1457220136
50	8514	1574023641
50	9054	1470526580
50	10102	1523887382
50	10482	1523906955
50	11006	1486171011
50	11165	1575821599
50	11221	1484609346
50	13289	1567107363
50	13896	1575840909
50	14473	1470505973
50	14473	1470941108
51	93	1513467095
51	1845	1513463863
51	4478	1513465511
51	7030	1513465137
51	9402	1513465820
51	9926	1513466801
51	10312	1468271875
51	10804	1513466627
51	11518	1513466040
51	13958	1513467356
52	42	1383316833
52	93	1364458214
52	98	1524000691
52	112	1478880125
52	244	1490730193
52	329	1486646469
52	403	1469467085
52	455	1440529503
52	467	1517334725
52	537	1490708765
52	598	1564353975
52	787	1637951873
52	848	1394382778
52	850	1432481140
52	933	1461848398
52	972	1400425625
52	996	1577213165
52	1093	1505063370
52	1186	1568825620
52	1287	1634322668
52	1291	1359390261
52	1447	1400417320
52	1504	1432310247
52	1598	1382108408
52	1642	1423795840
52	1655	1598383300
52	1705	1444782849
52	1717	1501428776
52	1822	1553614522
52	1857	1370088074
52	1887	1574009632
52	1927	1426446019
52	1952	1454355821
52	1996	1501101042
52	2020	1521565077
52	2055	1503277546
52	2057	1505175308
52	2076	1471271643
52	2142	1497897823
52	2204	1407791636
52	2208	1636513630
52	2218	1430171803
52	2279	1439737343
52	2294	1391204014
52	2350	1556468264
52	2462	1574222852
52	2465	1542475647
52	2554	1397155004
52	2556	1623346067
52	2582	1431357423
52	2678	1542653910
52	2709	1508780465
52	2731	1405277620
52	2786	1626285202
52	2874	1448483642
52	2880	1507481154
52	2958	1506897538
52	2969	1381412811
52	3114	1408212478
52	3305	1521932911
52	3312	1423104469
52	3360	1542391378
52	3440	1619971687
52	3493	1541618026
52	3581	1393863603
52	3581	1452528966
52	3617	1506961448
52	3633	1473261747
52	3693	1437843810
52	3726	1568063075
52	3804	1544037106
52	3898	1518541130
52	3937	1604249030
52	3989	1372055349
52	3989	1372119275
52	4010	1641681403
52	4032	1431273412
52	4089	1580618541
52	4091	1501014154
52	4098	1517246422
52	4124	1579646059
52	4194	1637861361
52	4271	1515005161
52	4371	1534865531
52	4420	1578272026
52	4421	1445538874
52	4455	1401287057
52	4499	1444233969
52	4550	1435075623
52	4589	1429580233
52	4666	1440989205
52	4696	1439907935
52	4781	1462116539
52	4859	1552674766
52	5043	1502916539
52	5107	1396632840
52	5107	1382537699
52	5323	1370114552
52	5460	1386987417
52	5467	1359341164
52	5501	1523479902
52	5504	1476268413
52	5511	1440449569
52	5543	1423712650
52	5555	1568217735
52	5556	1382713738
52	5603	1641841351
52	5641	1531937906
52	5726	1468780069
52	5734	1533496648
52	5759	1580767129
52	5868	1427039305
52	5868	1508788406
52	5910	1454430234
52	5920	1493822013
52	5945	1493996520
52	5990	1434575900
52	5990	1464641704
52	6007	1451926241
52	6009	1374526413
52	6094	1586645519
52	6116	1620415890
52	6193	1484914202
52	6206	1484488165
52	6224	1491834446
52	6233	1563806185
52	6267	1522171221
52	6297	1417619135
52	6303	1448403123
52	6404	1400103841
52	6481	1513564846
52	6600	1563900045
52	6630	1539655842
52	6658	1518458047
52	6665	1393212541
52	6887	1433119340
52	6999	1491402618
52	7014	1527192280
52	7031	1393174265
52	7118	1560104009
52	7163	1455724514
52	7172	1395198853
52	7213	1521655372
52	7343	1549301799
52	7350	1544312922
52	7386	1499631832
52	7403	1456067385
52	7403	1381176080
52	7570	1432234830
52	7579	1488909185
52	7629	1423712162
52	7652	1404678924
52	7736	1521995726
52	7748	1557169913
52	7819	1381162297
52	7885	1556905629
52	7900	1383143577
52	7900	1575217767
52	8052	1482503739
52	8233	1381325860
52	8306	1630193530
52	8476	1452452811
52	8537	1464802453
52	8565	1507044011
52	8568	1490623867
52	8693	1488470200
52	8719	1485615124
52	8766	1439127130
52	8797	1522944474
52	8807	1564261125
52	8835	1513534098
52	9046	1542569756
52	9065	1490539940
52	9162	1486577498
52	9258	1370362133
52	9284	1566248899
52	9287	1437406525
52	9364	1400254920
52	9384	1616008268
52	9402	1449355389
52	9494	1579911163
52	9609	1495298894
52	9623	1618242125
52	9739	1468435072
52	9834	1439074989
52	9951	1490817031
52	10026	1477408446
52	10076	1578340284
52	10096	1505844177
52	10152	1499267237
52	10213	1473188226
52	10312	1585074375
52	10357	1465230230
52	10392	1472909366
52	10498	1467113846
52	10531	1509127613
52	10557	1542735938
52	10571	1582563980
52	10590	1449697958
52	10615	1558940433
52	10651	1518625071
52	10695	1449766905
52	10738	1479814393
52	10743	1486040608
52	10767	1568135449
52	10854	1486911914
52	10930	1540311231
52	10950	1395081823
52	10972	1516372555
52	11011	1639182933
52	11124	1493386377
52	11173	1543604026
52	11396	1456776545
52	11440	1580685253
52	11453	1386303355
52	11512	1370539803
52	11615	1538944244
52	11620	1538240541
52	11660	1403277876
52	11678	1467898437
52	11789	1409948731
52	11812	1447692058
52	11843	1427029420
52	11863	1627576624
52	11866	1532296648
52	11963	1574614864
52	11972	1382629441
52	12022	1456194608
52	12037	1453325205
52	12039	1485703396
52	12214	1531763927
52	12216	1529354198
52	12274	1395076246
52	12321	1636935742
52	12342	1523291408
52	12343	1512267012
52	12377	1381241149
52	12466	1473863324
52	12471	1469414127
52	12526	1559154172
52	12636	1383236960
52	12699	1556392494
52	12711	1381763209
52	12711	1486660457
52	12743	1554596169
52	12757	1381510912
52	12971	1548083913
52	13027	1490970883
52	13109	1397143580
52	13133	1626124026
52	13190	1532028250
52	13288	1580518315
52	13291	1497622374
52	13367	1447088833
52	13401	1603640748
52	13433	1369751289
52	13474	1582054179
52	13511	1382021866
52	13613	1546625774
52	13798	1590444279
52	13846	1494350353
52	13882	1431463623
52	13943	1568403695
52	14016	1432576185
52	14107	1472836220
52	14146	1403017234
52	14170	1449778530
52	14176	1386109847
52	14261	1572466665
52	14265	1641051372
52	14275	1511369665
52	14343	1622482445
52	14443	1518025494
52	14468	1366915994
52	14525	1532194833
52	14539	1482768429
52	14584	1440375786
53	1835	1287324521
53	1871	1341854064
53	2759	1273073994
53	4504	1407648296
53	5074	1470429177
53	6009	1470428970
53	8122	1353520377
53	10062	1486409002
53	10365	1453673087
53	11064	1273075064
53	11837	1404077317
53	11837	1361749142
53	14337	1470428571
54	55	1423516457
54	157	1421189860
54	166	1426566312
54	268	1417893821
54	550	1513116231
54	599	1448919352
54	734	1427404150
54	762	1439319882
54	848	1437150590
54	850	1420214311
54	896	1479842252
54	993	1465915666
54	1174	1420416388
